order_id,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,order_date,total_amount
9368,1546,User_1546,Hyderabad,Regular,392,Restaurant_392,Italian,3.3,2023-01-25,1096.37
9369,2727,User_2727,Chennai,Regular,488,Restaurant_488,Chinese,4.1,2023-07-06,263.37
9370,313,User_313,Chennai,Regular,413,Restaurant_413,Italian,3.3,2023-03-22,343.85
9371,328,User_328,Pune,Gold,284,Restaurant_284,Indian,4.7,2023-09-18,565.4
9372,2474,User_2474,Chennai,Gold,452,Restaurant_452,Chinese,4.4,2023-02-20,1144.94
9373,714,User_714,Hyderabad,Gold,155,Restaurant_155,Mexican,3.1,2023-11-07,629.56
9374,2695,User_2695,Pune,Regular,406,Restaurant_406,Chinese,4.5,2023-03-09,851.35
9375,492,User_492,Bangalore,Regular,92,Restaurant_92,Mexican,4.9,2023-10-05,1344.23
9376,505,User_505,Hyderabad,Gold,139,Restaurant_139,Mexican,4.8,2023-01-18,816.15
9377,2218,User_2218,Chennai,Regular,171,Restaurant_171,Mexican,3.6,2023-10-17,1406.52
9378,1923,User_1923,Chennai,Regular,267,Restaurant_267,Chinese,4.2,2023-08-09,834.16
9379,1356,User_1356,Pune,Gold,262,Restaurant_262,Chinese,4.9,2023-12-06,613.83
9380,1641,User_1641,Chennai,Gold,200,Restaurant_200,Chinese,3.9,2023-03-02,1348.54
9381,2722,User_2722,Pune,Gold,420,Restaurant_420,Italian,4.0,2023-03-04,1257.13
9382,2319,User_2319,Chennai,Regular,196,Restaurant_196,Italian,5.0,2023-12-28,1215.51
9383,631,User_631,Chennai,Gold,144,Restaurant_144,Chinese,4.5,2023-08-16,1143.36
9384,2828,User_2828,Pune,Regular,490,Restaurant_490,Italian,3.7,2023-05-11,508.59
9385,1402,User_1402,Pune,Regular,274,Restaurant_274,Mexican,3.3,2023-12-08,1272.12
9386,1314,User_1314,Pune,Gold,379,Restaurant_379,Mexican,4.1,2023-12-13,986.24
9387,1268,User_1268,Hyderabad,Gold,277,Restaurant_277,Mexican,3.3,2023-10-03,487.17
9388,141,User_141,Pune,Gold,317,Restaurant_317,Mexican,3.5,2023-12-31,256.91
9389,883,User_883,Pune,Gold,138,Restaurant_138,Indian,4.8,2023-04-12,865.6
9390,374,User_374,Hyderabad,Regular,178,Restaurant_178,Mexican,3.1,2023-12-07,907.97
9391,325,User_325,Chennai,Gold,310,Restaurant_310,Indian,4.1,2023-06-12,109.52
9392,279,User_279,Pune,Gold,456,Restaurant_456,Chinese,4.2,2023-02-10,127.01
9393,1601,User_1601,Bangalore,Regular,139,Restaurant_139,Mexican,4.8,2023-05-17,1451.77
9394,407,User_407,Pune,Gold,152,Restaurant_152,Indian,4.8,2023-10-08,437.05
9395,2908,User_2908,Pune,Gold,18,Restaurant_18,Italian,4.5,2023-12-10,872.4
9396,619,User_619,Bangalore,Gold,161,Restaurant_161,Mexican,3.8,2023-05-19,149.69
9397,1950,User_1950,Bangalore,Gold,78,Restaurant_78,Indian,3.5,2023-10-18,181.98
9398,100,User_100,Chennai,Regular,156,Restaurant_156,Italian,3.8,2023-07-25,123.74
9399,1648,User_1648,Hyderabad,Regular,60,Restaurant_60,Mexican,3.6,2023-08-09,644.91
9400,473,User_473,Pune,Regular,79,Restaurant_79,Mexican,4.9,2023-08-25,1144.25
9401,2424,User_2424,Hyderabad,Gold,79,Restaurant_79,Mexican,4.9,2023-06-10,1278.6
9402,420,User_420,Pune,Regular,449,Restaurant_449,Indian,4.5,2023-06-30,243.61
9403,2685,User_2685,Hyderabad,Gold,424,Restaurant_424,Indian,4.7,2023-09-30,1117.71
9404,766,User_766,Chennai,Gold,376,Restaurant_376,Indian,3.4,2023-09-14,911.08
9405,452,User_452,Bangalore,Gold,10,Restaurant_10,Chinese,3.4,2023-07-18,538.03
9406,512,User_512,Hyderabad,Regular,225,Restaurant_225,Italian,4.2,2023-02-27,566.0
9407,998,User_998,Bangalore,Regular,52,Restaurant_52,Mexican,4.9,2023-03-28,1276.11
9408,1056,User_1056,Bangalore,Regular,384,Restaurant_384,Mexican,4.6,2023-09-09,190.64
9409,597,User_597,Hyderabad,Regular,279,Restaurant_279,Italian,4.9,2023-03-31,1117.23
9410,1344,User_1344,Hyderabad,Gold,171,Restaurant_171,Mexican,3.6,2023-02-08,103.2
9411,669,User_669,Chennai,Gold,251,Restaurant_251,Chinese,3.9,2023-02-02,1362.99
9412,259,User_259,Bangalore,Gold,459,Restaurant_459,Italian,4.6,2023-10-10,836.51
9413,1710,User_1710,Hyderabad,Regular,10,Restaurant_10,Chinese,3.4,2023-11-27,898.81
9414,356,User_356,Pune,Gold,222,Restaurant_222,Italian,4.9,2023-04-30,633.93
9415,1718,User_1718,Pune,Regular,205,Restaurant_205,Italian,4.2,2023-02-16,347.09
9416,2188,User_2188,Bangalore,Regular,170,Restaurant_170,Mexican,4.4,2023-12-26,222.63
9417,2874,User_2874,Hyderabad,Regular,249,Restaurant_249,Italian,4.7,2023-12-26,590.3
9418,1907,User_1907,Pune,Gold,63,Restaurant_63,Italian,5.0,2023-09-19,852.57
9419,2444,User_2444,Bangalore,Regular,264,Restaurant_264,Indian,4.3,2023-05-03,112.52
9420,1598,User_1598,Bangalore,Gold,128,Restaurant_128,Indian,4.5,2023-05-20,790.74
9421,2824,User_2824,Bangalore,Regular,312,Restaurant_312,Chinese,3.1,2023-05-09,750.35
9422,119,User_119,Pune,Regular,378,Restaurant_378,Italian,4.4,2023-06-17,1052.89
9423,2330,User_2330,Hyderabad,Regular,238,Restaurant_238,Chinese,4.7,2023-02-03,1250.24
9424,2170,User_2170,Bangalore,Regular,107,Restaurant_107,Mexican,4.0,2023-02-24,732.38
9425,195,User_195,Hyderabad,Gold,467,Restaurant_467,Italian,3.3,2023-12-04,216.03
9426,1058,User_1058,Hyderabad,Regular,29,Restaurant_29,Italian,3.0,2023-06-13,514.1
9427,1460,User_1460,Hyderabad,Regular,233,Restaurant_233,Italian,4.5,2023-06-05,104.87
9428,2403,User_2403,Pune,Gold,104,Restaurant_104,Chinese,4.9,2023-07-02,1326.62
9429,2880,User_2880,Pune,Gold,29,Restaurant_29,Italian,3.0,2023-11-12,247.67
9430,1393,User_1393,Bangalore,Gold,130,Restaurant_130,Indian,4.6,2023-03-20,1074.45
9431,1002,User_1002,Pune,Regular,157,Restaurant_157,Italian,4.5,2023-07-06,1227.58
9432,1414,User_1414,Bangalore,Regular,327,Restaurant_327,Indian,3.2,2023-08-23,418.64
9433,2696,User_2696,Hyderabad,Regular,35,Restaurant_35,Chinese,3.9,2023-08-28,912.28
9434,2231,User_2231,Chennai,Regular,275,Restaurant_275,Italian,3.8,2023-08-17,500.52
9435,1679,User_1679,Pune,Gold,372,Restaurant_372,Italian,4.4,2023-10-06,337.73
9436,452,User_452,Bangalore,Gold,244,Restaurant_244,Italian,4.3,2023-06-01,1184.85
9437,624,User_624,Pune,Gold,185,Restaurant_185,Mexican,4.5,2023-01-06,341.63
9438,1567,User_1567,Hyderabad,Regular,485,Restaurant_485,Mexican,4.9,2023-05-20,1468.71
9439,438,User_438,Pune,Regular,492,Restaurant_492,Italian,4.0,2023-02-04,646.47
9440,2681,User_2681,Chennai,Gold,294,Restaurant_294,Italian,3.1,2023-11-12,958.34
9441,2305,User_2305,Pune,Gold,407,Restaurant_407,Mexican,4.6,2023-04-05,1060.26
9442,2602,User_2602,Bangalore,Gold,26,Restaurant_26,Chinese,4.6,2023-09-10,527.87
9443,1685,User_1685,Chennai,Regular,335,Restaurant_335,Italian,3.9,2023-05-27,1062.06
9444,2349,User_2349,Pune,Regular,88,Restaurant_88,Indian,4.8,2023-06-15,435.48
9445,1676,User_1676,Bangalore,Gold,422,Restaurant_422,Mexican,3.0,2023-10-22,611.55
9446,2165,User_2165,Chennai,Gold,288,Restaurant_288,Mexican,4.4,2023-06-04,396.64
9447,1184,User_1184,Pune,Gold,369,Restaurant_369,Italian,3.0,2023-09-05,533.13
9448,1851,User_1851,Bangalore,Gold,233,Restaurant_233,Italian,4.5,2023-05-14,1277.65
9449,2371,User_2371,Pune,Gold,415,Restaurant_415,Indian,3.2,2023-06-25,593.86
9450,1337,User_1337,Bangalore,Regular,266,Restaurant_266,Italian,3.9,2023-11-19,995.03
9451,2581,User_2581,Pune,Gold,349,Restaurant_349,Indian,4.5,2023-01-03,122.65
9452,204,User_204,Bangalore,Regular,175,Restaurant_175,Chinese,4.1,2023-03-12,583.89
9453,2106,User_2106,Bangalore,Regular,468,Restaurant_468,Chinese,4.8,2023-01-30,267.06
9454,2912,User_2912,Hyderabad,Gold,473,Restaurant_473,Italian,4.5,2023-06-16,1127.51
9455,2843,User_2843,Hyderabad,Gold,211,Restaurant_211,Chinese,3.1,2023-08-06,286.61
9456,2081,User_2081,Bangalore,Regular,82,Restaurant_82,Chinese,3.3,2023-03-07,1161.46
9457,1420,User_1420,Pune,Gold,59,Restaurant_59,Chinese,4.6,2023-06-20,942.81
9458,385,User_385,Bangalore,Gold,81,Restaurant_81,Chinese,3.2,2023-07-31,1157.2
9459,1863,User_1863,Chennai,Gold,166,Restaurant_166,Chinese,4.6,2023-03-24,278.04
9460,488,User_488,Pune,Gold,289,Restaurant_289,Italian,4.8,2023-04-28,761.91
9461,1446,User_1446,Pune,Regular,363,Restaurant_363,Italian,4.9,2023-09-14,1184.02
9462,1126,User_1126,Bangalore,Gold,347,Restaurant_347,Chinese,4.8,2023-09-08,547.71
9463,698,User_698,Hyderabad,Regular,184,Restaurant_184,Mexican,3.5,2023-12-14,360.48
9464,1262,User_1262,Pune,Gold,354,Restaurant_354,Indian,3.8,2023-11-08,662.05
9465,234,User_234,Chennai,Regular,153,Restaurant_153,Italian,4.7,2023-07-31,699.07
9466,1961,User_1961,Pune,Regular,335,Restaurant_335,Italian,3.9,2023-12-08,676.0
9467,2315,User_2315,Pune,Regular,272,Restaurant_272,Indian,4.8,2023-10-14,1237.14
9468,2498,User_2498,Bangalore,Regular,69,Restaurant_69,Chinese,4.9,2023-03-21,167.3
9469,1300,User_1300,Chennai,Regular,396,Restaurant_396,Mexican,4.8,2023-09-05,190.49
9470,1148,User_1148,Hyderabad,Regular,186,Restaurant_186,Indian,4.3,2023-09-22,1276.31
9471,1801,User_1801,Hyderabad,Gold,313,Restaurant_313,Indian,3.9,2023-06-13,162.13
9472,2142,User_2142,Chennai,Gold,309,Restaurant_309,Indian,4.5,2023-10-03,539.15
9473,1227,User_1227,Hyderabad,Gold,440,Restaurant_440,Mexican,3.8,2023-06-18,1213.41
9474,2361,User_2361,Bangalore,Gold,282,Restaurant_282,Indian,4.4,2023-04-11,1162.23
9475,141,User_141,Pune,Gold,100,Restaurant_100,Indian,3.3,2023-01-11,681.59
9476,1984,User_1984,Pune,Gold,232,Restaurant_232,Mexican,4.0,2023-11-14,513.38
9477,2924,User_2924,Hyderabad,Gold,302,Restaurant_302,Mexican,4.9,2023-12-16,966.74
9478,455,User_455,Chennai,Gold,337,Restaurant_337,Mexican,4.5,2023-03-02,630.31
9479,54,User_54,Chennai,Regular,34,Restaurant_34,Chinese,4.3,2023-04-28,1472.72
9480,2640,User_2640,Bangalore,Gold,328,Restaurant_328,Mexican,4.6,2023-02-10,229.8
9481,1932,User_1932,Bangalore,Regular,138,Restaurant_138,Indian,4.8,2023-03-15,942.02
9482,721,User_721,Chennai,Gold,105,Restaurant_105,Mexican,4.2,2023-02-13,1346.6
9483,84,User_84,Hyderabad,Regular,35,Restaurant_35,Chinese,3.9,2023-06-14,874.43
9484,2617,User_2617,Chennai,Regular,497,Restaurant_497,Mexican,4.4,2023-07-11,1357.51
9485,1958,User_1958,Chennai,Regular,55,Restaurant_55,Indian,3.5,2023-03-04,1148.7
9486,554,User_554,Chennai,Gold,344,Restaurant_344,Indian,4.8,2023-01-02,1147.66
9487,1550,User_1550,Pune,Regular,480,Restaurant_480,Chinese,4.0,2023-12-22,971.38
9488,520,User_520,Chennai,Regular,454,Restaurant_454,Italian,4.5,2023-02-18,1123.77
9489,1508,User_1508,Pune,Gold,417,Restaurant_417,Mexican,3.0,2023-02-14,134.95
9490,2137,User_2137,Pune,Gold,479,Restaurant_479,Indian,3.8,2023-10-04,193.28
9491,196,User_196,Hyderabad,Gold,228,Restaurant_228,Mexican,4.1,2023-05-21,772.17
9492,802,User_802,Hyderabad,Gold,124,Restaurant_124,Mexican,3.5,2023-05-09,121.13
9493,1363,User_1363,Bangalore,Gold,275,Restaurant_275,Italian,3.8,2023-08-20,721.28
9494,42,User_42,Bangalore,Regular,227,Restaurant_227,Italian,3.5,2023-12-18,929.44
9495,2576,User_2576,Pune,Gold,463,Restaurant_463,Chinese,3.2,2023-12-17,207.46
9496,621,User_621,Bangalore,Regular,255,Restaurant_255,Mexican,3.1,2023-05-19,490.48
9497,342,User_342,Bangalore,Gold,164,Restaurant_164,Italian,3.5,2023-02-04,1306.87
9498,1568,User_1568,Hyderabad,Gold,122,Restaurant_122,Indian,3.9,2023-05-09,1104.15
9499,1681,User_1681,Chennai,Regular,48,Restaurant_48,Mexican,3.8,2023-07-21,1494.34
9500,844,User_844,Chennai,Gold,437,Restaurant_437,Indian,3.3,2023-01-09,617.41
9501,1128,User_1128,Pune,Gold,74,Restaurant_74,Chinese,4.3,2023-06-18,990.62
9502,1623,User_1623,Pune,Gold,27,Restaurant_27,Italian,4.4,2023-12-18,1372.05
9503,797,User_797,Bangalore,Regular,382,Restaurant_382,Mexican,4.8,2023-10-08,154.6
9504,1452,User_1452,Bangalore,Regular,427,Restaurant_427,Indian,3.6,2023-09-03,1138.81
9505,1504,User_1504,Bangalore,Regular,10,Restaurant_10,Chinese,3.4,2023-10-27,355.23
9506,2978,User_2978,Pune,Regular,178,Restaurant_178,Mexican,3.1,2023-11-29,903.28
9507,2903,User_2903,Bangalore,Regular,293,Restaurant_293,Italian,3.0,2023-05-08,462.6
9508,2553,User_2553,Chennai,Gold,15,Restaurant_15,Chinese,4.6,2023-01-09,1407.8
9509,60,User_60,Chennai,Gold,224,Restaurant_224,Chinese,4.8,2023-03-18,1123.52
9510,1408,User_1408,Chennai,Regular,469,Restaurant_469,Italian,3.3,2023-01-17,1320.8
9511,1450,User_1450,Pune,Gold,366,Restaurant_366,Indian,4.5,2023-06-17,814.33
9512,189,User_189,Bangalore,Gold,31,Restaurant_31,Mexican,4.7,2023-05-20,815.84
9513,515,User_515,Chennai,Regular,434,Restaurant_434,Italian,4.7,2023-12-23,1459.76
9514,1854,User_1854,Chennai,Gold,81,Restaurant_81,Chinese,3.2,2023-06-29,1444.56
9515,2833,User_2833,Chennai,Gold,113,Restaurant_113,Chinese,5.0,2023-12-27,1200.02
9516,2722,User_2722,Pune,Gold,206,Restaurant_206,Mexican,3.2,2023-11-16,815.5
9517,2215,User_2215,Pune,Gold,102,Restaurant_102,Italian,4.9,2023-02-24,1181.25
9518,117,User_117,Pune,Regular,331,Restaurant_331,Mexican,3.4,2023-11-22,798.87
9519,1177,User_1177,Bangalore,Regular,64,Restaurant_64,Chinese,4.5,2023-02-04,1328.19
9520,2623,User_2623,Pune,Gold,371,Restaurant_371,Chinese,3.1,2023-08-30,257.78
9521,199,User_199,Pune,Gold,206,Restaurant_206,Mexican,3.2,2023-07-27,1020.93
9522,2807,User_2807,Pune,Gold,122,Restaurant_122,Indian,3.9,2023-06-21,1408.36
9523,1216,User_1216,Bangalore,Regular,494,Restaurant_494,Mexican,4.3,2023-11-24,1323.57
9524,874,User_874,Pune,Gold,249,Restaurant_249,Italian,4.7,2023-05-19,1444.13
9525,2278,User_2278,Bangalore,Gold,395,Restaurant_395,Mexican,4.0,2023-08-21,1369.87
9526,2008,User_2008,Bangalore,Gold,388,Restaurant_388,Indian,3.9,2023-08-24,1203.16
9527,2487,User_2487,Hyderabad,Gold,402,Restaurant_402,Mexican,3.3,2023-03-07,259.06
9528,1824,User_1824,Bangalore,Regular,471,Restaurant_471,Indian,3.0,2023-06-20,1445.88
9529,1426,User_1426,Bangalore,Regular,374,Restaurant_374,Mexican,3.6,2023-02-13,816.91
9530,2528,User_2528,Hyderabad,Gold,44,Restaurant_44,Indian,3.9,2023-12-28,207.22
9531,918,User_918,Bangalore,Gold,425,Restaurant_425,Chinese,4.2,2023-07-19,121.96
9532,2688,User_2688,Bangalore,Regular,106,Restaurant_106,Indian,4.8,2023-04-14,657.47
9533,2234,User_2234,Bangalore,Gold,366,Restaurant_366,Indian,4.5,2023-02-13,1367.9
9534,1669,User_1669,Hyderabad,Regular,174,Restaurant_174,Mexican,3.1,2023-06-17,906.35
9535,2556,User_2556,Chennai,Gold,481,Restaurant_481,Indian,4.2,2023-10-20,474.48
9536,1323,User_1323,Chennai,Regular,67,Restaurant_67,Mexican,4.1,2023-06-06,717.74
9537,1127,User_1127,Pune,Gold,156,Restaurant_156,Italian,3.8,2023-01-28,1315.19
9538,621,User_621,Bangalore,Regular,212,Restaurant_212,Indian,3.2,2023-03-07,1331.1
9539,1515,User_1515,Bangalore,Regular,484,Restaurant_484,Mexican,4.2,2023-06-07,1350.38
9540,1594,User_1594,Bangalore,Regular,464,Restaurant_464,Italian,3.3,2023-08-22,776.45
9541,2175,User_2175,Pune,Regular,380,Restaurant_380,Italian,4.6,2023-03-06,942.01
9542,555,User_555,Bangalore,Regular,133,Restaurant_133,Italian,4.5,2023-01-06,1229.74
9543,2683,User_2683,Pune,Gold,162,Restaurant_162,Italian,3.3,2024-01-01,123.55
9544,1955,User_1955,Chennai,Gold,218,Restaurant_218,Indian,4.1,2023-09-02,1156.3
9545,2104,User_2104,Bangalore,Gold,339,Restaurant_339,Indian,3.1,2023-09-06,434.51
9546,2528,User_2528,Hyderabad,Gold,340,Restaurant_340,Chinese,4.9,2023-09-27,136.19
9547,251,User_251,Pune,Gold,185,Restaurant_185,Mexican,4.5,2023-06-05,458.02
9548,1913,User_1913,Pune,Gold,53,Restaurant_53,Indian,4.5,2023-05-01,561.88
9549,442,User_442,Chennai,Gold,268,Restaurant_268,Indian,3.8,2023-01-02,102.21
9550,748,User_748,Pune,Regular,242,Restaurant_242,Mexican,4.0,2023-06-29,464.52
9551,386,User_386,Pune,Regular,414,Restaurant_414,Chinese,4.7,2023-05-22,1033.41
9552,2437,User_2437,Pune,Gold,480,Restaurant_480,Chinese,4.0,2023-12-02,1421.32
9553,1876,User_1876,Chennai,Gold,343,Restaurant_343,Mexican,4.4,2023-05-30,988.5
9554,1337,User_1337,Bangalore,Regular,424,Restaurant_424,Indian,4.7,2023-10-29,843.46
9555,202,User_202,Chennai,Regular,26,Restaurant_26,Chinese,4.6,2023-03-09,1398.82
9556,2328,User_2328,Bangalore,Regular,287,Restaurant_287,Chinese,4.7,2023-03-30,559.0
9557,2562,User_2562,Pune,Regular,396,Restaurant_396,Mexican,4.8,2023-06-19,1333.71
9558,1769,User_1769,Hyderabad,Gold,271,Restaurant_271,Chinese,3.8,2023-11-23,672.74
9559,387,User_387,Bangalore,Regular,10,Restaurant_10,Chinese,3.4,2023-03-21,1473.31
9560,1841,User_1841,Chennai,Regular,405,Restaurant_405,Indian,4.8,2023-10-22,789.65
9561,2377,User_2377,Bangalore,Regular,29,Restaurant_29,Italian,3.0,2023-10-24,140.73
9562,946,User_946,Hyderabad,Regular,482,Restaurant_482,Chinese,4.5,2023-06-07,1288.56
9563,1578,User_1578,Pune,Gold,500,Restaurant_500,Chinese,3.2,2023-02-03,455.83
9564,1219,User_1219,Bangalore,Regular,185,Restaurant_185,Mexican,4.5,2023-03-29,592.77
9565,1107,User_1107,Pune,Gold,133,Restaurant_133,Italian,4.5,2023-09-28,203.69
9566,1081,User_1081,Hyderabad,Gold,245,Restaurant_245,Mexican,3.5,2023-07-09,1429.76
9567,1564,User_1564,Chennai,Gold,154,Restaurant_154,Chinese,4.7,2023-11-18,202.44
9568,2112,User_2112,Bangalore,Gold,101,Restaurant_101,Mexican,3.9,2023-05-03,306.91
9569,156,User_156,Hyderabad,Regular,107,Restaurant_107,Mexican,4.0,2023-01-26,1407.33
9570,263,User_263,Hyderabad,Regular,329,Restaurant_329,Chinese,3.3,2023-12-25,728.06
9571,1967,User_1967,Hyderabad,Regular,424,Restaurant_424,Indian,4.7,2023-09-06,971.74
9572,79,User_79,Hyderabad,Regular,105,Restaurant_105,Mexican,4.2,2023-04-21,267.37
9573,104,User_104,Hyderabad,Gold,320,Restaurant_320,Italian,4.1,2023-01-30,1032.27
9574,2412,User_2412,Chennai,Gold,150,Restaurant_150,Indian,4.2,2023-06-07,794.73
9575,1125,User_1125,Chennai,Gold,116,Restaurant_116,Chinese,4.2,2023-11-22,1460.97
9576,2914,User_2914,Pune,Regular,391,Restaurant_391,Indian,3.3,2023-12-05,344.62
9577,2195,User_2195,Bangalore,Regular,89,Restaurant_89,Indian,4.3,2023-10-25,353.91
9578,1745,User_1745,Hyderabad,Gold,293,Restaurant_293,Italian,3.0,2023-03-02,700.86
9579,2832,User_2832,Hyderabad,Gold,121,Restaurant_121,Indian,4.1,2023-05-08,488.63
9580,780,User_780,Bangalore,Gold,296,Restaurant_296,Italian,3.8,2023-11-16,1473.65
9581,2228,User_2228,Chennai,Regular,310,Restaurant_310,Indian,4.1,2023-01-31,1370.6
9582,1373,User_1373,Hyderabad,Regular,66,Restaurant_66,Italian,4.7,2023-08-09,171.5
9583,158,User_158,Hyderabad,Gold,227,Restaurant_227,Italian,3.5,2023-08-06,587.59
9584,1791,User_1791,Hyderabad,Gold,273,Restaurant_273,Indian,3.9,2023-09-13,1294.51
9585,2743,User_2743,Hyderabad,Regular,399,Restaurant_399,Chinese,3.2,2023-03-09,768.61
9586,358,User_358,Bangalore,Gold,451,Restaurant_451,Chinese,3.7,2023-06-23,651.87
9587,1345,User_1345,Pune,Regular,47,Restaurant_47,Indian,3.4,2023-05-29,982.34
9588,2312,User_2312,Bangalore,Regular,69,Restaurant_69,Chinese,4.9,2023-02-19,264.82
9589,2738,User_2738,Pune,Gold,297,Restaurant_297,Italian,4.8,2023-01-30,621.32
9590,110,User_110,Hyderabad,Gold,387,Restaurant_387,Mexican,3.8,2023-03-13,645.74
9591,694,User_694,Bangalore,Gold,206,Restaurant_206,Mexican,3.2,2023-12-30,1264.96
9592,1993,User_1993,Pune,Gold,183,Restaurant_183,Chinese,3.7,2023-03-20,813.64
9593,807,User_807,Chennai,Gold,25,Restaurant_25,Chinese,3.7,2023-03-22,1139.07
9594,1392,User_1392,Hyderabad,Regular,50,Restaurant_50,Mexican,4.8,2023-06-13,1479.25
9595,94,User_94,Chennai,Regular,227,Restaurant_227,Italian,3.5,2023-04-06,965.3
9596,788,User_788,Bangalore,Gold,328,Restaurant_328,Mexican,4.6,2023-01-28,1086.24
9597,1918,User_1918,Bangalore,Regular,365,Restaurant_365,Italian,3.6,2023-02-02,1177.66
9598,1387,User_1387,Pune,Gold,147,Restaurant_147,Italian,3.2,2023-04-30,771.07
9599,672,User_672,Bangalore,Regular,118,Restaurant_118,Mexican,3.8,2023-02-26,1364.27
9600,275,User_275,Pune,Regular,27,Restaurant_27,Italian,4.4,2023-08-27,751.02
9601,102,User_102,Hyderabad,Regular,476,Restaurant_476,Mexican,3.4,2023-07-14,531.97
9602,2759,User_2759,Hyderabad,Regular,201,Restaurant_201,Mexican,3.4,2023-04-24,1340.91
9603,1573,User_1573,Chennai,Gold,55,Restaurant_55,Indian,3.5,2023-10-05,624.27
9604,2585,User_2585,Pune,Gold,242,Restaurant_242,Mexican,4.0,2023-03-09,583.32
9605,2334,User_2334,Pune,Gold,160,Restaurant_160,Chinese,4.2,2023-03-03,332.22
9606,2866,User_2866,Hyderabad,Regular,150,Restaurant_150,Indian,4.2,2023-02-20,1459.67
9607,2708,User_2708,Bangalore,Gold,224,Restaurant_224,Chinese,4.8,2023-01-13,1137.8
9608,789,User_789,Pune,Regular,61,Restaurant_61,Italian,4.4,2023-04-18,1078.51
9609,1766,User_1766,Hyderabad,Regular,389,Restaurant_389,Italian,4.9,2023-01-02,1186.33
9610,1778,User_1778,Pune,Gold,269,Restaurant_269,Indian,3.5,2023-12-27,617.49
9611,2447,User_2447,Chennai,Regular,323,Restaurant_323,Mexican,4.6,2023-03-13,1217.95
9612,720,User_720,Hyderabad,Gold,214,Restaurant_214,Chinese,3.4,2023-10-10,1106.01
9613,2844,User_2844,Chennai,Regular,42,Restaurant_42,Chinese,3.2,2023-02-09,1224.96
9614,1036,User_1036,Bangalore,Regular,396,Restaurant_396,Mexican,4.8,2023-02-01,1408.05
9615,1224,User_1224,Hyderabad,Gold,13,Restaurant_13,Indian,4.6,2023-06-27,1432.21
9616,540,User_540,Pune,Gold,278,Restaurant_278,Indian,3.5,2023-03-29,329.65
9617,1592,User_1592,Hyderabad,Gold,334,Restaurant_334,Indian,4.0,2023-05-20,1300.64
9618,2541,User_2541,Pune,Regular,108,Restaurant_108,Chinese,4.0,2023-05-30,1040.04
9619,394,User_394,Pune,Gold,251,Restaurant_251,Chinese,3.9,2023-10-12,267.47
9620,60,User_60,Chennai,Gold,463,Restaurant_463,Chinese,3.2,2023-12-28,185.37
9621,2922,User_2922,Chennai,Gold,481,Restaurant_481,Indian,4.2,2023-11-29,660.75
9622,641,User_641,Hyderabad,Gold,199,Restaurant_199,Italian,3.4,2023-10-27,1466.77
9623,1582,User_1582,Hyderabad,Regular,39,Restaurant_39,Indian,4.8,2023-02-05,875.86
9624,1680,User_1680,Pune,Regular,377,Restaurant_377,Mexican,4.0,2023-09-12,927.23
9625,2361,User_2361,Bangalore,Gold,490,Restaurant_490,Italian,3.7,2023-09-04,251.18
9626,1308,User_1308,Bangalore,Regular,262,Restaurant_262,Chinese,4.9,2023-05-01,1127.68
9627,2086,User_2086,Pune,Regular,458,Restaurant_458,Italian,4.8,2023-12-09,1085.19
9628,1176,User_1176,Chennai,Gold,257,Restaurant_257,Italian,3.4,2023-09-15,304.74
9629,813,User_813,Bangalore,Gold,406,Restaurant_406,Chinese,4.5,2023-01-19,497.12
9630,509,User_509,Bangalore,Regular,93,Restaurant_93,Chinese,4.9,2023-01-05,606.18
9631,2075,User_2075,Hyderabad,Gold,140,Restaurant_140,Italian,3.3,2023-11-24,805.41
9632,2113,User_2113,Chennai,Gold,300,Restaurant_300,Italian,4.1,2023-02-08,312.91
9633,14,User_14,Bangalore,Gold,225,Restaurant_225,Italian,4.2,2023-06-01,838.87
9634,328,User_328,Pune,Gold,483,Restaurant_483,Chinese,4.5,2023-09-16,454.71
9635,1313,User_1313,Bangalore,Regular,102,Restaurant_102,Italian,4.9,2023-04-15,606.36
9636,894,User_894,Chennai,Regular,243,Restaurant_243,Chinese,4.8,2023-12-22,347.39
9637,617,User_617,Chennai,Regular,337,Restaurant_337,Mexican,4.5,2023-05-07,467.94
9638,487,User_487,Hyderabad,Regular,120,Restaurant_120,Italian,3.2,2023-05-05,1333.94
9639,295,User_295,Pune,Regular,457,Restaurant_457,Indian,3.0,2023-07-26,537.76
9640,644,User_644,Pune,Regular,139,Restaurant_139,Mexican,4.8,2023-12-09,407.26
9641,933,User_933,Hyderabad,Regular,369,Restaurant_369,Italian,3.0,2023-04-02,1409.23
9642,1579,User_1579,Bangalore,Regular,54,Restaurant_54,Italian,4.9,2023-06-09,459.36
9643,2234,User_2234,Bangalore,Gold,437,Restaurant_437,Indian,3.3,2023-11-29,181.59
9644,1430,User_1430,Hyderabad,Regular,287,Restaurant_287,Chinese,4.7,2023-05-25,217.45
9645,161,User_161,Pune,Gold,128,Restaurant_128,Indian,4.5,2023-01-01,890.64
9646,1246,User_1246,Chennai,Gold,168,Restaurant_168,Indian,3.7,2023-09-26,380.73
9647,1365,User_1365,Chennai,Regular,250,Restaurant_250,Mexican,3.4,2023-04-30,978.51
9648,1265,User_1265,Bangalore,Regular,418,Restaurant_418,Chinese,3.3,2023-11-03,976.01
